track_id,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var
TRNEEEO128F427737E,0.43189064,0.09435912,0.09928583,0.0030617765,2675.4305031247204,2463770.8903355347
TRNEYTO12903CBB4A7,0.47956342,0.061999485,0.28149566,0.0037077563,3445.8298591942826,212574.7032926293
TRNHKGL128E07912F9,0.6035606,0.056864988,0.22560006,0.00054403645,3264.534789263171,338051.50751345657
TROEEDJ128F42597A1,0.56150454,0.06579682,0.15567255,0.0030378099,2543.774446693004,465486.889982806
TROJLVT128F42AE85F,0.59611857,0.04890574,0.30627432,0.0016064902,2868.312454286498,502801.2516698763
TROKBQH12903C9D506,0.48687428,0.067279376,0.24596271,0.0024237328,2281.3898417403607,431227.42481214565
TRONURT12903CA8DF6,0.46763214,0.06935017,0.281547,0.0043693595,3247.5276867202297,399785.6839482464
TROQZGZ128F145CAC2,0.5844989,0.057410665,0.38497925,0.0072027226,3285.227993749163,335208.50244802475
TROZCCN128F4279280,0.57557225,0.08139063,0.22818962,0.009837782,3151.2130555835292,1279684.5650678305
TRPPNCC128F426EC26,0.6308342,0.07196915,0.13853796,0.022488892,2678.951604319925,1979587.1196675252
TRQLZRM12903CF7419,0.46522307,0.07778089,0.28356028,0.0031885777,2377.3927227838876,661331.8824697023
TRQMZIM128F93298E4,0.47465366,0.08074376,0.2711105,0.010418561,2496.133900012746,654602.2263817199
TRQQAPT128F424FA53,0.5056603,0.07068936,0.10570479,0.0039592194,2359.5936609665864,651294.1202392105
TRQSYUW128F428A0A6,0.5602125,0.062952034,0.24819541,0.001557727,2861.191193402309,287719.4268329745
TRRBLPV12903CC4486,0.39420044,0.082078494,0.17315452,0.0059845457,1492.5146770937906,512065.2183434782
TRREHWX128F42A3C8E,0.4350231,0.076763004,0.25670788,0.0051790113,3381.67333649117,360083.98176320916
TRRKODA128F146DE22,0.5045788,0.07321386,0.23360577,0.008762187,2852.2198623338795,1019793.7964084328
TRRLZAX12903CC4850,0.36534053,0.07534814,0.14191566,0.0023475352,1711.6936775240931,162218.56127537476
TRROTYB128F92F6ABB,0.39337057,0.092764914,0.26163214,0.0051180096,2925.18915088132,616029.1645559939
TRRTVVF128F930FD97,0.35286856,0.09056235,0.32091564,0.0066090906,1934.4346116064419,756315.3425292078
TRRVSBS128F425A7B0,0.3226294,0.093699954,0.21743685,0.005223172,2293.7741357279333,534491.687834463
TRRXKWT128F934E726,0.53948164,0.073537186,0.24293111,0.0107148895,3020.135459492982,1653519.6051533874
TRRYNRK12903CC5C57,0.47359017,0.08775247,0.3081703,0.0035814797,2977.7376443694307,424312.25070702826
TRSCFME128F933196A,0.46458396,0.08546928,0.2383351,0.007127226,3260.460262586125,922506.5931226591
TRSLLUG12903CC5568,0.48254767,0.07642965,0.22892265,0.004477362,2421.775253519785,362716.7221490963
TRTAXEW128F146503A,0.28440613,0.087273054,0.16268468,0.0012753347,1379.3136147091438,47063.708514196565
TRTAXRE128F42B9C75,0.37972397,0.085414365,0.21803376,0.0076006604,2590.5335059920894,915227.6786022536
TRTBTWN128C719661A,0.40824854,0.091387905,0.15507624,0.0038884447,2077.6123768941184,391329.4440028639
TRUEJGB128F427F041,0.52697456,0.07894839,0.17818213,0.0058199386,2838.2448397012017,579795.3125240075
TRUGVGY128F9308381,0.33399364,0.08677491,0.08898106,0.0012052018,2168.503619658129,569616.2550728293
TRUOMQX128F92D221B,0.32061103,0.09457167,0.054261245,0.00038660975,552.8481119310202,10303.073256148868
TRUQVUH12903CDA814,0.4174594,0.07881192,0.312541,0.001139708,2976.1392600123127,181174.59559101367
TRUVRIN128E0786D55,0.54866475,0.061960574,0.2735086,0.0037707286,2955.5515601858397,178971.78430908106
TRVBGXF128F1463589,0.39870358,0.081570454,0.22168845,0.0018263084,2205.6243519532204,546674.982463303
TRVBVQP12903CC75B5,0.56599504,0.061827164,0.19747072,0.004160399,2416.505705022102,516458.81729271077
TRVHASH128F92FE904,0.5536198,0.07513568,0.21489462,0.0054328744,3569.0675218472225,579482.8466343841
TRVNLXE128F93086D4,0.4311725,0.08851961,0.23831664,0.01421805,1874.3970124691039,402504.3386895978
TRWEYXC128F92FEB8F,0.38572297,0.09040721,0.18108028,0.003385407,2038.4399225923764,831623.7001228273
TRWJQFQ128F423F2B1,0.39466992,0.098957546,0.2810522,0.01910639,2123.913686225562,852111.7517824256
TRWJTDV128F4263D61,0.36225367,0.0884889,0.21623997,0.002468053,1503.1303625299063,232955.3679728102
TRWPQNP128F93094AE,0.3729587,0.11181193,0.30896866,0.005581647,1658.5574973016817,740590.4868190432
TRWTQTL128EF36396D,0.29402658,0.088077106,0.070067294,0.00065898057,741.5538003258382,153450.13328100447
TRWZQYL12903CD01E0,0.43952733,0.08763122,0.31434137,0.011498983,2037.1892616753848,603109.3657214427
TRXFDJW128F42AC963,0.35869458,0.08112197,0.1939433,0.00191763,2229.44524143022,35213.96188120668
TRXRCGJ128F93293A8,0.44889116,0.074035615,0.25187755,0.0015635099,2124.2355367521213,443087.6622172192
TRXSDIF128F92FBFFC,0.55559576,0.07738255,0.23222382,0.0070398827,947.4959854157822,340000.8796824862
TRYPEPQ128F9337DF6,0.5402878,0.07052699,0.17725812,0.007689206,2395.6357422445026,986019.504482913
TRYTMKP128F9300AF9,0.2972987,0.09469927,0.106466055,0.0022250686,1699.8162891326037,387161.337988501
TRYUGJH128F93355B0,0.42527294,0.07938037,0.20397222,0.0029312882,3056.9207607819867,354807.76016958535
TRZXXNF12903CFCDE4,0.5852346,0.06420972,0.2635764,0.010032622,2943.6988920409904,416034.4238309147
TRAATUB128F9341737,0.37006435,0.09005965,0.14201832,0.002318048,2511.7865197301935,524799.0958178237
TRAFUNV128F92CFEB2,0.49608332,0.070171125,0.33754373,0.0013680719,2536.8560577045655,115740.69101107148
TRAIPIA128F4273A3D,0.4908536,0.07487083,0.10377181,0.00025269276,2755.221262872113,223455.89879892606
TRAUKAH128F1485EAC,0.4362383,0.072814725,0.3081257,0.0009349129,2568.9309878664253,190761.91727248728
TRAWHRH128F426BF30,0.27603492,0.09612992,0.06404541,0.003107629,2425.1338128915245,1763327.9178392289
TRBFBZW128F4241849,0.40966696,0.08861152,0.20205297,0.0034677207,1285.3499335954014,106825.35237662349
TRBNJSP128F423EE8B,0.264369,0.089668795,0.18613152,0.0023735643,1348.4975309380213,392959.12514067866
TRBPTYF128F423EEA3,0.2958101,0.08644193,0.18664484,0.0007778285,1397.1859554642722,376593.9038566214
TRBTJUS128F4295382,0.3671778,0.08290462,0.20622031,0.0016296024,1535.4848274030178,102290.67107908356
TRBYGLT128F146A2B4,0.42502657,0.07222174,0.11488145,0.00042635232,2791.357759033462,75319.23127964047
TRBYMXP128F425A348,0.41291115,0.07181626,0.23891881,0.0017706506,2260.9912721217333,279656.82005435036
TRCICQY128F92E4EE1,0.37755245,0.11182875,0.00040625935,1.4161978e-08,2281.968524096387,67056.83550792886
TRCPZXZ128F92D1DA4,0.33521953,0.083648846,0.11617023,0.0013296885,2120.1441355502325,567800.9446862787
TRCRUXS128F92F1ED1,0.3384358,0.085691504,0.1083545,0.0015003578,1989.0944846366317,303974.95553010784
TRDCTLN12903CF9CB6,0.35164723,0.088659376,0.18548608,0.003032369,1954.9581510405144,749137.6093794641
TRDFICS128F930CB0C,0.43283686,0.077761106,0.3151485,0.0022632747,2871.4143935900856,96999.23165284326
TRDFQMM128F424A412,0.4071436,0.08724591,0.32070655,0.005875033,2112.3178842043712,228954.89552788975
TRDIRFQ128F93382DF,0.2695547,0.087552056,0.11539816,0.0023079591,1280.5786469460845,525283.7283984621
TRDJZAT128F428BA7D,0.39648098,0.088291556,0.26014876,0.0023862992,1449.0775528842246,247133.2617756507
TRDMDAZ128F426C90C,0.24079335,0.09043544,0.112975344,0.0057387976,1405.2836861881212,702764.4838138642
TRDTUQO128F428F0D0,0.33164766,0.08352513,0.11620358,0.0025549647,1348.2742660012989,288700.04322460707
TREPTRG128F92FA745,0.34848332,0.083139434,0.19581981,0.0019636815,1484.1354096531327,287362.00334875897
TRESGUW128F935A63B,0.4064661,0.08331282,0.26893365,0.0012608104,2957.418602954029,81232.91218565633
TRESMLC128F425A385,0.37299767,0.08327226,0.17781167,0.0028000358,1471.5843918258995,363162.1926578867
TRFDWID128F92EC490,0.29330266,0.09107288,0.11195129,0.0039405837,1184.1591603546879,101452.14988725074
TRFLLET12903CC3C86,0.31370953,0.0840698,0.18611225,0.004585355,1357.82173037336,302950.40234641463
TRFNVPD128F9325D06,0.27759644,0.08788056,0.082173236,0.0033210583,1495.7106636282454,593134.1344863771
TRFOQIV128F92EA111,0.33939433,0.08978503,0.049926545,0.0002593873,1460.9124685583224,147764.73538023842
TRFPEMC128F42928FE,0.2557198,0.092358634,0.15878879,0.0036574444,1361.2709730514505,364736.69006365706
TRFSFTT128F92F8CF3,0.53205687,0.06907362,0.28201637,0.0020954078,2420.580667053485,177296.02248250812
TRFVGBW128F14856CA,0.3614025,0.0807363,0.12973033,0.002000402,1665.443042880604,321537.7930371689
TRGCVTP128F429555A,0.3098215,0.08006813,0.14379713,0.0019719247,1102.5444957868938,242711.00501699894
TRGFWML128F92DFAE4,0.31338814,0.09623526,0.14060265,0.0051919324,1980.5723196588401,1325748.3829505914
TRGHZJJ128F426202D,0.28603274,0.08289337,0.15738848,0.00363373,1582.219219432702,697814.2324779121
TRGLLXB128F92D5589,0.36349723,0.083471626,0.27714264,0.0034092288,2024.99737438829,275562.4991028561
TRGOYOU128F93223F2,0.33242884,0.0865982,0.1708915,0.00271137,2465.2361323130817,426055.8799906384
TRGRYLX128F933EBCB,0.3677999,0.07416314,0.1760072,0.0012829382,2462.774491556781,349540.06856688444
TRHFYAO128F4281890,0.4272349,0.087866716,0.29348946,0.008029266,2547.391227066408,414035.5245342849
TRHSFBR128F424663F,0.31914592,0.081237696,0.25892273,0.006204565,1454.7467621093542,644113.3327740829
TRIGAXW128F423EE89,0.23502062,0.085348465,0.11612295,0.0017545194,1351.785181573527,308905.2340769622
TRIOKWE128F92F9FC1,0.35373124,0.08729653,0.19095789,0.0017496509,2278.0755093806856,393743.3714910336
TRIRPBD128F92F6262,0.23257034,0.09130571,0.14483467,0.0067653502,2479.135592319864,831443.2238576041
TRIRSHE128F14B0BA3,0.32439157,0.084561296,0.032490376,0.00038405586,1366.6720405042372,59054.36096000308
TRISWHT128F92D3190,0.32573143,0.08284452,0.24310516,0.0018716139,2149.8908381481183,244940.79595702502
TRIYPQC12903CF6A12,0.3385641,0.08394915,0.15100485,0.0009538757,2435.2024357738956,198475.13707737764
TRJNYKL128F1488552,0.34075943,0.087044336,0.18659502,0.0051442115,1486.8698741858068,491930.40217837517
TRJUYHK128F92E73BB,0.3543746,0.083237186,0.07908705,0.00022378516,2486.6417554016025,658753.8441641205
TRJWVNH12903D051C4,0.33627748,0.09020617,0.16664098,0.00084440137,2922.5422561943674,497201.3142363659
TRKQLRS128F4230F04,0.4513867,0.078696705,0.19677451,0.0063724113,1313.4534600531515,144523.6029789271
TRLCROX128F4295398,0.32549724,0.0874748,0.15346381,0.0028329408,1958.308427922259,419704.05462523934
TRLJCJY128F423EE8C,0.31920716,0.09035531,0.20234548,0.0013095245,1537.1746264833548,106198.31357414142
TRLJNMJ128F429593B,0.2812512,0.09060233,0.11676794,0.0027594613,1275.4320317068855,463277.2880974126
TRLLIHJ128F425C76C,0.64166486,0.05132864,0.2854313,0.0018284132,474.01606322898624,5492.375573935102
TRLMYVX128F4230E4F,0.44194505,0.08141378,0.08060005,0.0008612932,2573.1601535425843,711675.1294044392
TRMGYUV128F92F6C06,0.37512636,0.08364578,0.1811945,0.009704306,1718.0759079638751,477175.50754420686
TRMLFLB128F428ED38,0.39340547,0.08204556,0.22720887,0.0063048317,1895.2864257257768,105091.06121878311
TRNAVUA128F423EE88,0.24490184,0.083438106,0.16708761,0.0008482037,1143.9429485960648,71271.18412856765
TRNMKPS128F425A349,0.38990638,0.07833135,0.15369877,0.0008258052,1988.1429663896715,714562.5434902371
TRNPXSW128F425A683,0.25881198,0.08732329,0.052530907,0.0007503205,1866.1727749854392,74259.76824508855
TROABHR128F429596B,0.37963703,0.08404075,0.14344016,0.0020817514,2521.2255232996167,735154.4423765804
TROHLZT128F424C1A3,0.3436365,0.08533149,0.13767955,0.00072604243,1996.9707166736725,264150.7002497528
TROJVOC128F92EC9F4,0.32739127,0.091319464,0.16344717,0.00822695,1717.9875737578996,489609.0022148394
TROSICE128F93505B7,0.42169094,0.09112136,0.2104736,0.009101558,2883.378168213656,784963.8211258268
TRPVZZT128F423EEA5,0.32294187,0.087156594,0.17714892,0.00049948506,1524.0878392660763,454233.3359115469
TRQBNQV128F423EEA4,0.31761584,0.08678207,0.3041807,0.0016342404,1421.7484332421132,176594.42520968494
TRQJEGR128F429554B,0.33549213,0.082671925,0.20140226,0.002524497,1584.6220657187741,429631.38971471915
TRQLWDC128F42396CF,0.3160413,0.079223536,0.21330634,0.004776389,2958.352414488675,339068.1292238453
TRRKQNA128F423EE8F,0.39450008,0.086311065,0.17745757,0.0028030167,1993.345039736918,165983.0568029712
TRRKZAB128F425E040,0.3219886,0.08541694,0.08530459,0.0009415593,1548.2496779054798,482312.3087937441
TRRMWMF128F92F9B8D,0.26085627,0.09354568,0.073610604,0.00085879746,1631.709269263492,591426.6514653302
TRROABB128F428F0E8,0.24193063,0.08499027,0.1370895,0.002557476,1347.676817709353,409818.70870457
TRRWHAJ128F146A2B6,0.34168664,0.08942904,0.17881419,0.0053086644,1717.106354641608,525688.0395930654
TRRYVNG128F92FAE0F,0.35993883,0.08599463,0.17694402,0.0024298772,1881.0602835317125,108310.1760929817
TRSCBKV128F427888D,0.5560125,0.07324605,0.21820909,0.0135946395,2159.961157718362,979632.6013902167
TRSPOSQ128F92D679E,0.30441973,0.09612212,0.19526464,0.0065049655,1370.825756186398,507958.71534079424
TRSPYDA128F92FA061,0.41252187,0.082792975,0.27386105,0.0015393216,2844.786239188421,148499.23490133943
TRSRUWK128F426C900,0.31544936,0.08531603,0.06324031,0.0003877474,1691.1191479242746,314003.4029483486
TRSYFAU12903CBE0AE,0.26047936,0.09096778,0.20020814,0.0042156167,1106.9933691828016,440848.2631003542
TRSYWFI128F931682F,0.47652906,0.08261253,0.09223232,0.0008538681,2172.1348819491755,181286.82426470477
TRTNIGY128F148EF48,0.41016716,0.084726654,0.10124745,0.00062358787,1779.430333695745,348588.0417895702
TRTQHKH128F423EE8E,0.31819257,0.0880177,0.18418242,0.0012927342,1071.2453908302837,77381.0976589693
TRTQIRO12903CC3C85,0.40593576,0.08284359,0.24564911,0.005717197,1783.0074271934263,287367.7605009514
TRUCJTA128F14856CD,0.33301765,0.09155008,0.16039939,0.0042115264,1766.7487670150376,631350.0209262552
TRUGYZP128F148EF4C,0.30970946,0.09044437,0.085486926,0.0008840596,1202.0636574573655,295323.8963252912
TRUJLMG128E0781689,0.3645331,0.08789665,0.1695499,0.003996014,2437.730923365613,787302.6341050555
TRUMFSQ128F92D8942,0.32038373,0.08544301,0.09417387,0.00088753505,1468.4154932354625,514651.8359583346
TRUULUB128F428C6DC,0.2850778,0.09070311,0.05833995,0.0004788244,1169.4542712721857,313087.660921443
TRUXWBF128E0785B09,0.32714245,0.09078854,0.103904985,0.0019861069,1370.6837886299381,458023.5063367451
TRVKWRU128F934524A,0.25048828,0.08171791,0.22251377,0.00068487163,2300.616664851798,43804.61246314717
TRVPFIE128F42662BE,0.40267155,0.078639194,0.09991689,0.00020795094,2812.836245909355,221117.8961653392
TRWGJBD128F428F53E,0.3199251,0.089874804,0.07552033,0.0015776698,1108.8199736537065,189340.6187661041
TRWSRJG128F428BA7F,0.2995601,0.09095218,0.30931267,0.0018168186,1389.5963604841272,219256.88248256734
TRXIXSP128F42A04EC,0.33052436,0.096961126,0.10493221,0.0009279581,1188.5446405225064,488973.0405902082
TRXQERT128F42BAF3E,0.42086008,0.074549,0.25514406,0.0011566753,2207.0602855657635,74427.31761547975
TRYBFNR128F426BE3D,0.30378425,0.08522417,0.11460317,0.0016076638,1335.6366208606996,330343.37815291947
TRYBRHJ128F145E2B5,0.30295634,0.09478108,0.1208844,0.002832277,1014.8480676226422,290983.7686709071
TRYIJXO128F423EE85,0.31301174,0.09006454,0.15706256,0.0013689352,1286.9685641446385,334833.25617654406
TRYRSOF128F92F6BF2,0.3290239,0.087262265,0.2158008,0.0047256807,1470.1839854044197,204570.2115678911
TRYZVRM128F4268BC0,0.20293882,0.0841894,0.1637733,0.004435957,1921.8724922654842,1078686.4118486277
TRZMMWJ128F92F9FC9,0.48547074,0.070709065,0.30858868,0.0012679293,2620.9978815867007,221444.5781599256
TRAAJAC12903CEB847,0.39340463,0.07892582,0.23908907,0.0050820764,3015.4574670787883,587341.4915442549
TRAAYTI128F933663B,0.39628458,0.0956299,0.21579495,0.0043869484,1492.5434856632646,577161.2126755632
TRABHPA12903CEC222,0.37727275,0.09126388,0.1456942,0.0012552514,2458.3300108508706,477767.6027885719
TRABTZP128F92D9357,0.30707893,0.08931451,0.28065637,0.0069220546,2175.9344158691706,221610.62769801597
TRADAUR128F9351B94,0.40246022,0.07912065,0.26916704,0.0019258121,2625.026947905882,368898.5927466584
TRADSXU12903CF14CA,0.2862044,0.09415937,0.08032993,0.0018056919,1865.130851347101,774924.3846099535
TRAEVRN128F92FAA81,0.3623621,0.08511467,0.12734066,0.0016331429,2125.4360147174684,150169.5592814697
TRBEFXZ128F92DF480,0.24291025,0.0830346,0.0854366,0.00079843635,1517.7954098897092,108379.63276950868
TRBFLZY128F428FF2F,0.44772455,0.08954476,0.30290046,0.011274066,2080.5476753680114,538026.215778315
TRBOMWF128F428B2A7,0.40963408,0.08580441,0.19309853,0.0029526127,2150.7991096896108,546267.9131596597
TRCBBXT128F931B080,0.4117258,0.08777027,0.24211638,0.0067761424,1857.5753342862624,314393.7434562806
TRCLOOT128F92F27DA,0.28542092,0.0933284,0.15674639,0.0039889105,1478.4094479037337,799228.5951927201
TRCQDWE128F4213DE0,0.39484677,0.08184709,0.1094328,0.00089096377,2552.7335382489873,367309.9764751117
TRCQWHX128F92F6EE8,0.47022536,0.08027035,0.063160814,0.00063387793,2271.104868356247,304278.7453855919
TRCUARF128E0783AA9,0.30698234,0.084928654,0.16067114,0.0017598798,1790.5109874151497,201686.23035666687
TRCXFTZ128F14B162D,0.3011688,0.09496707,0.24144511,0.004716025,2622.30829182326,695422.8995964407
TRDETUH128F9319F7D,0.4975484,0.07562489,0.32651877,0.0029980522,2067.3424635250294,156583.20001975258
TRDHNQD128F42A75BA,0.24936104,0.09651017,0.14970298,0.002224542,1745.7963863748555,652693.4914466178
TRDOCSC128F42708E5,0.25661144,0.08690013,0.11668526,0.0010024009,2139.69003562082,393704.51402510883
TRDSWNQ128F14B1539,0.4047854,0.09150729,0.099293865,0.0029967877,2410.22978842474,928418.941940759
TRDWQAA128F149A190,0.36651754,0.081873305,0.21515554,0.004680672,1784.0931660827357,341865.49356522417
TREKOJF128EF340745,0.35392165,0.090975955,0.16958319,0.0017718477,2869.108003945758,451966.8474462694
TRERUAJ128E078957C,0.36155817,0.0857831,0.15491967,0.002898595,2173.8964292098194,250309.92003050327
TRFDCFX128F92D3A1E,0.5279044,0.06327183,0.16863115,0.0017252215,2571.729505591829,496918.43552574323
TRFNFNG128E0794B47,0.33503097,0.083807044,0.23699042,0.0015064715,2911.1643740856307,161718.5030303852
TRFPIZV128F9307DF9,0.40329137,0.072907016,0.25492272,0.0009747031,2121.0936827021496,172494.93881079333
TRFRJLI128F428F1FD,0.38094154,0.08611728,0.14551485,0.0046626315,2316.9375249660256,281545.98404669185
TRFRLNY128F92FB91B,0.4170975,0.07424139,0.09190247,0.00028872528,1790.014370585337,362883.0890711211
TRFTKCH12903CCF902,0.348674,0.0854458,0.16471131,0.0016037399,3077.0001660021157,203787.83463543336
TRFVWHK128F4279F58,0.33073866,0.08706799,0.09088828,0.0011114245,1594.048730739087,328905.78387499467
TRGGAUY128F42772FF,0.42300305,0.077298746,0.17797847,0.0004778188,1988.523768368188,122103.04277145748
TRGJZUI128F92DB525,0.25924817,0.09734782,0.12931561,0.0018742249,3003.3801982066802,306913.2134349658
TRGQSKW128F428E601,0.34060282,0.087964,0.2246566,0.004804356,2315.120303973219,495057.371083041
TRHEEOV128E0795CD5,0.3683437,0.09387275,0.20676573,0.00288885,1942.444608736639,880727.6738953609
TRHJQLQ128F92E0AD0,0.2975191,0.08378735,0.096884266,0.00095028145,1620.9357351772603,122702.75765624411
TRHWOZB128F42677FB,0.3203637,0.085516386,0.13109632,0.0018170563,1281.180650000876,190916.73122737842
TRHZHIU128E0788BC2,0.47725165,0.07799323,0.22396775,0.0052162614,1802.4027377398222,349749.38354138617
TRIINUJ12903C9B42C,0.38668984,0.079506375,0.3034235,0.0012814075,2024.9768021079105,43001.63435935792
TRILEBD128F149855C,0.44546846,0.08075765,0.120446645,0.0012982154,1826.2235617878416,274826.45499737206
TRILLQF128F930835F,0.48549244,0.070647,0.10770253,0.000274123,2850.0217713959664,326161.3262820774
TRINQFB128F14AA247,0.47958937,0.06626662,0.28141165,0.0028257028,2648.162015829004,121926.67935859525
TRIPDVC128F9300653,0.3630551,0.08345434,0.13816229,0.0022391183,1624.5835588243299,280714.79358099966
TRIUIPA128F931C0F3,0.33367008,0.08180499,0.16973403,0.0011860154,1155.2944085746904,52210.48838131727
TRIVUMW128F425980E,0.26103234,0.09451463,0.13910544,0.0048976853,1211.7770146132666,604964.1068390136
TRIXSMB128F9307414,0.5149678,0.076927334,0.28976774,0.0061035873,3332.3176298688622,279662.55139351817
TRJAEFB128F42644DD,0.3543209,0.088771656,0.15226379,0.0028891205,2140.211111859261,316356.89469269355
TRKCKTA128F1463559,0.32035533,0.09745865,0.23991153,0.009192785,1828.4492618268062,771154.7617463147
TRKHUOP128F42B1B99,0.52128166,0.06958157,0.37960616,0.002426801,2802.9153290818967,181360.06982721086
TRKKVZE12903CDC5CF,0.34171146,0.089198954,0.11573978,0.001841103,3392.8073893487635,343273.18820799683
TRKREKL128F92DC9A1,0.33591998,0.0882731,0.14865948,0.0017869349,1896.430462644693,346726.84528680355
TRLFEPH128EF34B3C5,0.29984134,0.09071189,0.22270098,0.005030618,1741.812928648791,1147114.3661622289
TRLNXPG128F931B02E,0.4681737,0.07735926,0.29848713,0.0064862194,2807.703510027144,276931.4458857422
TRLOPGN128F4268EE8,0.39631122,0.09352455,0.23144907,0.0027178447,2936.8024875042174,495569.2106481174
TRLRXAY12903CEFAD3,0.3675442,0.082312,0.13903192,0.0030196747,1840.9013450720388,263410.1691374572
TRLSXYO128F14932F1,0.2908818,0.0864531,0.25781405,0.0040347516,1990.9470370891534,211939.94047703155
TRLUBDL128F930A12C,0.26194945,0.08782638,0.09131723,0.002677216,1891.8367632187123,127448.41048705393
TRLUQJE12903D04005,0.45585203,0.083921395,0.17400213,0.003867186,2105.4233337872024,1014348.4188138531
TRMBALI128F4263C1B,0.43980047,0.07402784,0.14189331,0.00064847106,2691.8759911191246,92416.66249454502
TRMRWUR128F4263D65,0.38885075,0.093564734,0.19789769,0.004714458,2406.504208626372,617420.3411219403
TRMXZMN128F425980B,0.27994868,0.09086097,0.2258187,0.004347857,1223.0053965554569,434659.39971286315
TRNYPRA128E0786505,0.30599052,0.08811318,0.27363765,0.0025802373,2153.9785529430405,252082.67730272416
TROIHZU12903CDCA9A,0.31413472,0.09236111,0.059860207,0.0006537917,2406.175587570939,222223.0004617936
TROMKRY128E078957D,0.3896618,0.07353142,0.20726174,0.0021195363,1996.9061001833343,95195.74026213278
TROMWIV128F429E3CE,0.40910938,0.09279483,0.2982661,0.0107289525,3162.5211962372564,815528.6114872405
TROTZEL128F147F7F1,0.5555455,0.071942605,0.3718506,0.009515954,2706.739490208144,615578.4963484085
TRPIBJW128F428CE9A,0.48059383,0.08402657,0.31537977,0.023562662,2567.0042083410817,1014403.0601686334
TRPKOKR12903CE91AF,0.30601737,0.092438325,0.13136676,0.0026403128,2518.5642827896036,176121.25528242948
TRQOOUL128F9350A97,0.29418078,0.101829864,0.0718097,0.0014368567,1802.710571476209,846199.9596278184
TRQORZJ12903CAB9FA,0.3764382,0.08372023,0.14230216,0.00051202474,2708.8822248733763,172002.36448629666
TRQUFVD128F4236831,0.36392945,0.094543815,0.11595872,0.0033690021,1927.883327812611,768707.6626072475
TRRFNKF128F146AE82,0.38332605,0.078306265,0.24262637,0.0018436807,1885.3701250900235,162966.7956146803
TRRHOMD128F4266AEE,0.27710748,0.09623778,0.08665223,0.0024835211,1925.4293047739422,774334.068791117
TRRJCHP128F425961F,0.2967838,0.08851629,0.051437855,0.0007660855,2081.3778133641267,300411.9096507209
TRRKZJJ128F92F9F1E,0.36379507,0.08880689,0.25661272,0.015735338,2125.5710575810076,202976.69763935363
TRROFDK128F1499D84,0.34019735,0.091474205,0.11194188,0.0013023586,1922.0007112564738,991438.1167973154
TRRRDKL128F930BFD9,0.38660404,0.08165143,0.12505022,0.002046812,2584.674107964765,309943.8853431551
TRSCTHM128F930885F,0.41513494,0.08078551,0.13411987,0.00483292,1574.192559633492,177670.8378880241
TRSZANB128F931C2DD,0.2739645,0.08220088,0.24314468,0.00495662,1494.4962570085786,443609.1707714416
TRTYJKM128F42644E8,0.23637263,0.08900046,0.18324476,0.0039613834,1902.0164401655431,393245.53958487354
TRUEXIE128F9312280,0.31291828,0.0892542,0.06308143,0.0008912926,2572.5245369726163,165118.29484422566
TRUGBKO12903CCF906,0.3479286,0.08650349,0.16995345,0.0017069434,3161.1860530896806,184852.4053192845
TRUGPWC128F9349C50,0.22940707,0.08094553,0.10912689,0.0014717372,1117.4041943461418,62653.59861104171
TRUQFSK128F14A4567,0.40238956,0.07930047,0.15847957,0.0017694272,2042.4495290891132,279839.4392242845
TRUVZUH128F42385D1,0.33864352,0.08056778,0.052374363,0.00048617364,1406.2234286741018,103169.84582638042
TRUWVON128F931C2C0,0.28812033,0.09319004,0.2347509,0.0050828233,1623.7127486036034,371153.68973331735
TRVBKNN12903CF842A,0.30670375,0.10057129,0.15997083,0.0038490812,1681.7260378949047,738195.3153247793
TRVEHOG128EF350ED6,0.34105155,0.0837044,0.22568008,0.0050314227,2211.2551256722863,264925.8779689297
TRVJBFW128F1456FAE,0.35515526,0.09212087,0.2090627,0.009489338,1732.1460116420005,461519.3863722581
TRVWDIW12903CBAC37,0.31238103,0.09142331,0.13383412,0.0043880595,2438.9514361130746,226355.72899355926
TRXBWCN128F92F6083,0.34811124,0.08383836,0.26655492,0.0036829736,2257.8807117506362,612120.4803621743
TRXDAFX128F146AE88,0.29584578,0.08952081,0.10298425,0.0015291976,1542.4192475414034,341302.23678781104
TRXGWGY128F4228E7E,0.4585118,0.07600383,0.30662584,0.002292333,2535.2098635683815,166793.8924610827
TRXIAWA128F426B5B6,0.43387082,0.07747416,0.26918918,0.004968936,2472.9529083768653,407601.6951434579
TRXUZAU12903CB4EA9,0.3301226,0.09215797,0.03842178,0.00041082548,1458.568654887238,94614.40245823597
TRYBHJR128F42961DF,0.30011317,0.08360643,0.23228866,0.0028900453,1765.2118799219575,110010.07917867447
TRYBMRB128F92FC743,0.36831403,0.0920986,0.13773234,0.0016743018,1925.1537630860698,323535.12342837325
TRYBZXV12903CED4DE,0.48430198,0.06511363,0.23195161,0.0019325656,2691.889842076311,46208.00880763593
TRYZTEQ128F4262A05,0.39773712,0.07888831,0.27953276,0.0048932373,2755.4257308947776,273751.0579836365
TRZINJQ128F92D1687,0.35692325,0.087862365,0.28661624,0.0071047437,1978.799486879966,390476.25095261435
TRZTVMS128E0783578,0.34000176,0.08698271,0.22199431,0.0028903116,2252.866830669194,383486.1491485862
