track_id,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,harmony_mean,perceptr_mean,tempo_x,name,tags,genre,duration_ms,energy,key,mode,speechiness,instrumentalness,liveness,valence,tempo_y,time_signature
TRQQAPT128F424FA53,0.5056603,0.07068936,0.10570479,0.0039592194,2359.5936609665864,651294.1202392105,-2.4340256e-06,1.365491e-05,123.046875,Share My Rhythm,"electronic, techno",Electronic,304715,0.641,0,1,0.0639,0.724,0.0983,0.353,125.04,4
TRQSYUW128F428A0A6,0.5602125,0.062952034,0.24819541,0.001557727,2861.191193402309,287719.4268329745,0.00038463963,0.002088177,117.45383522727272,My Half,"electronic, idm",Electronic,424280,0.963,8,0,0.202,0.717,0.0873,0.117,174.927,1
TRRBLPV12903CC4486,0.39420044,0.082078494,0.17315452,0.0059845457,1492.5146770937906,512065.2183434782,-3.8639596e-06,-7.903588e-05,83.35433467741936,Roygbiv,"electronic, ambient, chillout, trip_hop, downtempo, idm, chill",Electronic,150280,0.565,4,0,0.0526,0.923,0.114,0.13,84.039,4
TRREHWX128F42A3C8E,0.4350231,0.076763004,0.25670788,0.0051790113,3381.67333649117,360083.9817632092,6.0134e-06,-0.00012639834,161.4990234375,Minuit Jacuzzi (datA remix),"house, electro, french",Electronic,262013,0.914,0,0,0.197,0.944,0.165,0.544,121.954,4
TRRKODA128F146DE22,0.5045788,0.07321386,0.23360577,0.008762187,2852.2198623338795,1019793.7964084328,6.478406e-05,0.0016804131,112.34714673913044,Robot Rock,"rock, electronic, dance, house, techno, electro, french",Electronic,287720,0.787,7,1,0.0512,0.845,0.0293,0.598,111.926,4
TRRLZAX12903CC4850,0.36534053,0.07534814,0.14191566,0.0023475352,1711.6936775240931,162218.56127537476,1.0526921e-05,0.0002963746,151.99908088235293,Us and Them,"rock, classic_rock, progressive_rock, british, psychedelic, 70s, psychedelic_rock",Electronic,470266,0.31,2,1,0.0308,0.0526,0.842,0.122,72.786,4
TRROTYB128F92F6ABB,0.39337057,0.092764914,0.26163214,0.0051180096,2925.18915088132,616029.1645559939,-3.704047e-06,-4.4320062e-05,123.046875,Empty Streets,"dance, chillout, trance, house, lounge, chill",Electronic,499461,0.893,2,0,0.0397,0.832,0.634,0.646,125.986,4
TRRTVVF128F930FD97,0.35286856,0.09056235,0.32091564,0.0066090906,1934.4346116064416,756315.3425292078,1.9372725e-05,-1.9492554e-05,78.30255681818181,Osaka Loop Line,"electronic, experimental, indie_pop, 00s",Electronic,241733,0.493,9,1,0.332,0.000108,0.159,0.654,155.906,4
TRRVSBS128F425A7B0,0.3226294,0.093699954,0.21743685,0.005223172,2293.7741357279333,534491.687834463,1.8715069e-05,3.666498e-05,112.34714673913044,One Step Too Far,"electronic, female_vocalists, dance, chillout, trance, house, trip_hop, downtempo",Electronic,319906,0.727,4,0,0.0383,0.0341,0.662,0.197,111.988,4
TRRXKWT128F934E726,0.53948164,0.073537186,0.24293111,0.0107148895,3020.135459492982,1653519.6051533874,1.8077918e-06,0.0002666692,123.046875,Blast (Format:B Remix),"electronic, drum_and_bass",Electronic,391560,0.745,0,1,0.0614,0.831,0.0911,0.237,125.025,4
TRRYNRK12903CC5C57,0.47359017,0.08775247,0.3081703,0.0035814797,2977.7376443694307,424312.25070702826,1.6348566e-05,0.00046381293,117.45383522727272,General Hospital,drum_and_bass,Electronic,363480,0.993,5,0,0.0468,0.872,0.353,0.97,174.993,4
TRSCFME128F933196A,0.46458396,0.08546928,0.2383351,0.007127226,3260.460262586125,922506.5931226593,5.3682484e-08,-9.282411e-05,117.45383522727272,You're Always the Sun,"electronic, female_vocalists, trip_hop, lounge",Electronic,236533,0.693,11,0,0.081,0.0273,0.0485,0.639,118.044,4
TRSLLUG12903CC5568,0.48254767,0.07642965,0.22892265,0.004477362,2421.775253519785,362716.7221490963,0.0011283164,0.004727896,123.046875,Scorch The Ground (Version),synthpop,Electronic,256733,0.755,2,1,0.0397,0.101,0.165,0.209,120.989,3
TRTAXEW128F146503A,0.28440613,0.087273054,0.16268468,0.0012753347,1379.3136147091438,47063.708514196565,-2.8145473e-06,-5.7949186e-05,103.359375,Moon Trills,"ambient, experimental, instrumental, psychedelic, avant_garde",Electronic,317146,0.263,1,0,0.0346,0.934,0.298,0.034,106.204,4
TRTAXRE128F42B9C75,0.37972397,0.085414365,0.21803376,0.0076006604,2590.533505992089,915227.6786022536,-0.001387844,-0.0028884301,172.265625,Walking Zero,"electronic, chillout, trip_hop, downtempo",Electronic,271933,0.516,4,0,0.0357,0.0527,0.377,0.325,84.811,4
TRTBTWN128C719661A,0.40824854,0.091387905,0.15507624,0.0038884447,2077.6123768941184,391329.4440028639,2.4433719e-05,2.3335799e-05,129.19921875,Mombasstic,"electronic, ambient, chillout, drum_and_bass, new_age",Electronic,345280,0.63,0,0,0.0727,0.468,0.319,0.247,195.766,3
TRUEJGB128F427F041,0.52697456,0.07894839,0.17818213,0.0058199386,2838.2448397012017,579795.3125240075,2.2695187e-05,-0.00015979263,135.99917763157896,138 Trek,drum_and_bass,Electronic,309413,0.905,4,1,0.0497,0.876,0.194,0.911,138.051,4
TRUGVGY128F9308381,0.33399364,0.08677491,0.08898106,0.0012052018,2168.503619658129,569616.2550728293,-6.4584183e-06,-1.889857e-05,184.5703125,Iced Cooly,"electronic, ambient, experimental, chillout, trip_hop, idm",Electronic,142184,0.67,8,1,0.291,0.549,0.257,0.259,92.089,4
TRUOMQX128F92D221B,0.32061103,0.09457167,0.054261245,0.00038660975,552.8481119310202,10303.073256148868,3.2377215e-05,0.00011366128,117.45383522727272,Too Fragile To Walk On,"ambient, dark_ambient",Electronic,291934,0.0326,10,1,0.0756,0.893,0.0993,0.0788,64.671,4
TRUQVUH12903CDA814,0.4174594,0.07881192,0.312541,0.001139708,2976.1392600123127,181174.59559101367,1.838516e-05,-7.53976e-05,143.5546875,The Westerner,"rock, alternative_rock, post_hardcore, screamo",Electronic,231920,0.894,5,1,0.185,0.0,0.199,0.542,107.398,3
TRUVRIN128E0786D55,0.54866475,0.061960574,0.2735086,0.0037707286,2955.55156018584,178971.78430908106,6.4867334e-07,0.00013426224,117.45383522727272,Need You Like a Drug,industrial,Electronic,212733,0.942,7,1,0.0557,0.00994,0.449,0.321,120.123,4
TRVBGXF128F1463589,0.39870358,0.081570454,0.22168845,0.0018263084,2205.6243519532204,546674.982463303,0.00030816704,0.0014884791,161.4990234375,Hearts And Flowers,"electronic, chillout, trip_hop, downtempo, lounge",Electronic,322600,0.403,2,1,0.0502,0.00752,0.0976,0.0515,70.262,5
TRVBVQP12903CC75B5,0.56599504,0.061827164,0.19747072,0.004160399,2416.505705022102,516458.8172927108,-1.0343004e-05,0.00010680314,117.45383522727272,Dark & Long,"electronic, trance, house, techno",Electronic,455906,0.612,9,1,0.0488,0.835,0.0613,0.515,120.017,4
TRVHASH128F92FE904,0.5536198,0.07513568,0.21489462,0.0054328744,3569.0675218472225,579482.8466343841,1.2817035e-05,5.4523145e-05,99.38401442307692,Bless My Soul,"electronic, chillout, trip_hop, techno, downtempo, lounge",Electronic,356267,0.724,7,1,0.0857,0.842,0.0699,0.552,99.991,4
TRVNLXE128F93086D4,0.4311725,0.08851961,0.23831664,0.01421805,1874.397012469104,402504.3386895978,-6.3962136e-05,-0.00026941384,107.666015625,Da Feelin,"electronic, soul, chillout, hip_hop, trip_hop, downtempo",Electronic,283572,0.536,11,1,0.0936,0.828,0.647,0.758,105.989,4
TRWEYXC128F92FEB8F,0.38572297,0.09040721,0.18108028,0.003385407,2038.4399225923764,831623.7001228273,-1.3699126e-05,-0.00027342667,172.265625,You Could Feel the Sky,"electronic, ambient, experimental, instrumental, chillout, psychedelic, downtempo, idm",Electronic,314240,0.425,4,0,0.113,0.342,0.0979,0.188,114.2,5
TRWJQFQ128F423F2B1,0.39466992,0.098957546,0.2810522,0.01910639,2123.913686225562,852111.7517824256,1.17125965e-05,-2.6304433e-05,135.99917763157896,And It Rained All Night (Burial Remix),electronic,Electronic,252653,0.961,7,1,0.417,0.175,0.117,0.665,140.358,4
TRWJTDV128F4263D61,0.36225367,0.0884889,0.21623997,0.002468053,1503.1303625299065,232955.3679728102,-3.591272e-05,-0.00029949486,151.99908088235293,Saw It On the Radio,"chillout, german, lounge",Electronic,112093,0.722,9,0,0.031,0.724,0.204,0.536,150.879,4
TRWPQNP128F93094AE,0.3729587,0.11181193,0.30896866,0.005581647,1658.5574973016817,740590.4868190432,3.2216526e-06,0.000305624,135.99917763157896,Aquafresh,,Electronic,154866,0.515,1,1,0.237,0.63,0.0815,0.65,137.963,4
TRWTQTL128EF36396D,0.29402658,0.088077106,0.070067294,0.00065898057,741.5538003258382,153450.13328100447,-4.525141e-06,-1.5941794e-05,161.4990234375,Lumi,ambient,Electronic,323480,0.0941,8,1,0.112,0.958,0.0937,0.0392,67.695,4
TRWZQYL12903CD01E0,0.43952733,0.08763122,0.31434137,0.011498983,2037.1892616753848,603109.3657214427,-0.0001410002,-0.0006590369,129.19921875,The Season (Swag's Vocal Mix),"chillout, lounge",Electronic,441786,0.715,5,1,0.057,0.567,0.0758,0.757,129.988,4
TRXFDJW128F42AC963,0.35869458,0.08112197,0.1939433,0.00191763,2229.44524143022,35213.96188120668,-7.0210845e-05,-0.0007483288,135.99917763157896,The Highest Journey,"electronic, ambient, instrumental, progressive_rock, psychedelic, post_rock, piano, beautiful, french",Electronic,496000,0.148,1,1,0.0349,0.145,0.0727,0.0369,105.894,4
TRXRCGJ128F93293A8,0.44889116,0.074035615,0.25187755,0.0015635099,2124.2355367521213,443087.6622172192,5.439511e-06,0.00011041754,112.34714673913044,Problem Me,"electronic, alternative, industrial",Electronic,263040,0.622,0,1,0.0367,0.778,0.109,0.0668,170.011,1
TRXSDIF128F92FBFFC,0.55559576,0.07738255,0.23222382,0.0070398827,947.4959854157822,340000.8796824862,3.060368e-05,9.8293e-06,95.703125,Lulu's Theme,"electronic, downtempo",Electronic,453000,0.418,7,1,0.09,0.913,0.152,0.25,120.005,4
TRYPEPQ128F9337DF6,0.5402878,0.07052699,0.17725812,0.007689206,2395.6357422445026,986019.504482913,-0.00027323986,0.00088933395,89.10290948275862,Everything Under the Sun,"ambient, downtempo, idm",Electronic,320680,0.665,6,0,0.0632,0.805,0.221,0.392,89.992,4
TRYTMKP128F9300AF9,0.2972987,0.09469927,0.106466055,0.0022250686,1699.8162891326035,387161.337988501,-0.000110251465,8.5605934e-05,117.45383522727272,Chime Out,"electronic, instrumental, chillout, trip_hop, electro, downtempo, lounge",Electronic,68720,0.444,0,1,0.074,0.0,0.29,0.609,120.058,5
TRYUGJH128F93355B0,0.42527294,0.07938037,0.20397222,0.0029312882,3056.9207607819867,354807.7601695853,-0.0009989028,-0.0039980323,107.666015625,Last Train To Lhasa,"electronic, ambient, chillout, trance",Electronic,766506,0.897,6,0,0.0452,0.399,0.408,0.53,108.256,4
TRZXXNF12903CFCDE4,0.5852346,0.06420972,0.2635764,0.010032622,2943.6988920409904,416034.4238309147,-5.8281053e-05,-0.0005812522,135.99917763157896,Red Blue Purple,trance,Electronic,321146,0.871,4,0,0.0576,0.761,0.0802,0.167,134.009,4
TRAATUB128F9341737,0.37006435,0.09005965,0.14201832,0.002318048,2511.786519730193,524799.0958178237,8.134087e-05,0.0008652287,161.4990234375,Cat's In The Cradle,country,Folk,195880,0.612,7,1,0.0884,3.44e-06,0.343,0.707,82.175,4
TRAFUNV128F92CFEB2,0.49608332,0.070171125,0.33754373,0.0013680719,2536.856057704565,115740.69101107148,1.8677953e-05,0.0002237517,117.45383522727272,MIA,"rock, alternative, alternative_rock, hard_rock, emo, grunge, guitar, nu_metal",Folk,141533,0.913,4,1,0.0872,0.116,0.151,0.108,117.438,4
TRAIPIA128F4273A3D,0.4908536,0.07487083,0.10377181,0.00025269276,2755.221262872113,223455.8987989261,3.655432e-06,-7.8664605e-05,143.5546875,Burning Times,"heavy_metal, thrash_metal, power_metal",Folk,223560,0.993,3,0,0.0982,0.000133,0.0769,0.406,140.08,4
TRAUKAH128F1485EAC,0.4362383,0.072814725,0.3081257,0.0009349129,2568.9309878664253,190761.91727248728,1.5013152e-05,8.573346e-05,151.99908088235293,Tapestry,"metalcore, progressive_metal, post_hardcore",Folk,273920,0.973,11,1,0.166,0.000294,0.96,0.356,137.67,4
TRAWHRH128F426BF30,0.27603492,0.09612992,0.06404541,0.003107629,2425.1338128915245,1763327.9178392289,2.106284e-07,-1.7075239e-06,129.19921875,The Parting Glass,"female_vocalists, folk",Folk,140106,0.00932,4,1,0.121,0.0,0.346,0.156,144.562,3
TRBFBZW128F4241849,0.40966696,0.08861152,0.20205297,0.0034677207,1285.3499335954014,106825.35237662349,1.3176393e-06,3.469324e-05,60.09265988372093,Peace Beneath the City,"indie, folk, indie_rock, singer_songwriter, acoustic",Folk,284973,0.458,1,0,0.0594,0.625,0.155,0.779,120.299,4
TRBNJSP128F423EE8B,0.264369,0.089668795,0.18613152,0.0023735643,1348.497530938021,392959.12514067866,-1.8087296e-06,-6.231612e-06,129.19921875,Todo Los Dolores,"indie, folk, acoustic",Folk,150373,0.346,0,1,0.036,0.0126,0.291,0.488,127.689,4
TRBPTYF128F423EEA3,0.2958101,0.08644193,0.18664484,0.0007778285,1397.1859554642722,376593.9038566214,-9.968124e-05,5.1282692e-05,117.45383522727272,A Ribbon,"indie, folk, singer_songwriter",Folk,158826,0.439,2,0,0.0342,0.167,0.122,0.39,116.451,4
TRBTJUS128F4295382,0.3671778,0.08290462,0.20622031,0.0016296024,1535.4848274030178,102290.67107908356,5.2190617e-06,-5.0757535e-05,86.1328125,There Is So Much More,"folk, singer_songwriter, acoustic, guitar, mellow, chill",Folk,305280,0.533,4,1,0.0282,0.00758,0.119,0.472,87.298,4
TRBYGLT128F146A2B4,0.42502657,0.07222174,0.11488145,0.00042635232,2791.357759033462,75319.23127964047,-1.3589625e-05,-0.000663869,135.99917763157896,South Australia,"folk, ska",Folk,209520,0.897,9,1,0.0464,0.00914,0.103,0.64,135.355,4
TRBYMXP128F425A348,0.41291115,0.07181626,0.23891881,0.0017706506,2260.9912721217333,279656.8200543504,-4.714234e-06,-2.4422894e-05,95.703125,Seanchas,"folk, new_age",Folk,293600,0.712,10,1,0.0262,0.0176,0.365,0.575,94.117,4
TRCICQY128F92E4EE1,0.37755245,0.11182875,0.00040625935,1.4161978e-08,2281.968524096387,67056.83550792886,-5.0396848e-06,-1.0559948e-05,129.19921875,Sleep Don't Weep,"folk, singer_songwriter, acoustic, love, mellow",Folk,1314493,0.0011,7,0,0.0548,0.553,0.0959,0.0222,135.295,5
TRCPZXZ128F92D1DA4,0.33521953,0.083648846,0.11617023,0.0013296885,2120.1441355502325,567800.9446862787,3.4477277e-06,1.5754307e-05,123.046875,On The Road Again,"folk, 80s, country",Folk,136106,0.706,4,1,0.151,1.01e-05,0.91,0.466,120.378,3
TRCRUXS128F92F1ED1,0.3384358,0.085691504,0.1083545,0.0015003578,1989.094484636632,303974.95553010784,-7.2124215e-07,-1.8122572e-06,69.83741554054055,Long Black Veil,"rock, classic_rock, 60s, country, cover",Folk,186266,0.342,7,1,0.0317,0.0,0.155,0.649,139.955,4
TRDCTLN12903CF9CB6,0.35164723,0.088659376,0.18548608,0.003032369,1954.9581510405144,749137.6093794641,1.4795228e-05,5.4504642e-05,151.99908088235293,I'm Not Crying,,Folk,204040,0.247,0,1,0.169,1.2e-06,0.112,0.146,152.626,4
TRDFICS128F930CB0C,0.43283686,0.077761106,0.3151485,0.0022632747,2871.4143935900856,96999.23165284326,-9.2253754e-07,0.00011629779,99.38401442307692,Memory of You,metalcore,Folk,284666,0.966,1,0,0.119,0.0,0.105,0.172,199.01,4
TRDFQMM128F424A412,0.4071436,0.08724591,0.32070655,0.005875033,2112.3178842043712,228954.8955278897,0.0001124963,-0.00010128332,129.19921875,Diamond Heart,"rock, pop, metal, heavy_metal, thrash_metal, country, noise, pop_rock",Folk,210426,0.632,3,0,0.0632,2.73e-06,0.131,0.402,127.754,4
TRDIRFQ128F93382DF,0.2695547,0.087552056,0.11539816,0.0023079591,1280.5786469460843,525283.7283984621,1.8940583e-06,2.6124024e-05,172.265625,Mightiest of Guns,"folk, singer_songwriter, chillout, acoustic, beautiful, mellow",Folk,227280,0.16,0,1,0.035,0.0265,0.194,0.125,169.025,4
TRDJZAT128F428BA7D,0.39648098,0.088291556,0.26014876,0.0023862992,1449.0775528842246,247133.2617756507,6.3473045e-08,-5.5984205e-05,172.265625,Fortune Teller,"folk, blues, acoustic",Folk,207093,0.608,11,0,0.0421,0.454,0.628,0.571,122.175,4
TRDMDAZ128F426C90C,0.24079335,0.09043544,0.112975344,0.0057387976,1405.2836861881212,702764.4838138642,4.4730095e-07,1.6859747e-05,112.34714673913044,The Last Time I Saw Richard,"female_vocalists, folk, singer_songwriter, 70s",Folk,256773,0.145,7,1,0.0347,0.00033,0.113,0.344,109.313,4
TRDTUQO128F428F0D0,0.33164766,0.08352513,0.11620358,0.0025549647,1348.2742660012989,288700.04322460707,3.1220645e-06,3.3243043e-05,83.35433467741936,An Fharraige,new_age,Folk,304466,0.253,2,0,0.0315,0.0246,0.154,0.145,126.004,4
TREPTRG128F92FA745,0.34848332,0.083139434,0.19581981,0.0019636815,1484.135409653133,287362.00334875897,-1.1241844e-05,3.0307992e-06,89.10290948275862,My Life As A Duck,folk,Folk,221573,0.49,10,0,0.0734,0.0111,0.108,0.626,90.675,4
TRESGUW128F935A63B,0.4064661,0.08331282,0.26893365,0.0012608104,2957.418602954029,81232.91218565633,1.2319076e-05,0.00017189236,99.38401442307692,Say Please,"indie, folk, 00s",Folk,168533,0.673,2,1,0.027,0.0,0.12,0.471,98.515,3
TRESMLC128F425A385,0.37299767,0.08327226,0.17781167,0.0028000358,1471.5843918258995,363162.1926578867,-0.0004407754,-0.0022162423,161.4990234375,Ri Na Cruinne,new_age,Folk,240533,0.279,0,0,0.0276,0.669,0.339,0.39,159.936,5
TRFDWID128F92EC490,0.29330266,0.09107288,0.11195129,0.0039405837,1184.159160354688,101452.14988725074,4.355331e-06,1.2459522e-05,123.046875,Here Come The Blues,"folk, singer_songwriter, british, acoustic, 60s, lounge",Folk,233106,0.119,1,0,0.0408,0.703,0.105,0.301,124.753,4
TRFLLET12903CC3C86,0.31370953,0.0840698,0.18611225,0.004585355,1357.82173037336,302950.40234641463,-7.505643e-05,8.36835e-05,60.09265988372093,whiteman's ballad,"indie, female_vocalists, folk, singer_songwriter, country, french",Folk,274666,0.405,7,1,0.037,4.04e-05,0.112,0.0501,121.664,4
TRFNVPD128F9325D06,0.27759644,0.08788056,0.082173236,0.0033210583,1495.7106636282454,593134.1344863771,-1.4448811e-09,-4.086083e-06,95.703125,Helen,"folk, male_vocalists, beautiful, 00s",Folk,259973,0.0333,7,1,0.0343,0.12,0.111,0.285,95.757,4
TRFOQIV128F92EA111,0.33939433,0.08978503,0.049926545,0.0002593873,1460.9124685583224,147764.73538023842,-0.0022280987,-0.0013018564,172.265625,Tell Me That It Isn't True,"folk, 70s, 60s, country",Folk,161333,0.458,5,1,0.0301,0.47,0.0933,0.751,86.947,4
TRFPEMC128F42928FE,0.2557198,0.092358634,0.15878879,0.0036574444,1361.2709730514505,364736.69006365706,-1.9240008e-06,5.9447093e-06,129.19921875,Eirigh Suas A Stoirin,new_age,Folk,241053,0.253,9,1,0.0367,0.00101,0.129,0.168,109.487,5
TRFSFTT128F92F8CF3,0.53205687,0.06907362,0.28201637,0.0020954078,2420.580667053485,177296.02248250812,5.9289346e-06,0.00012549818,95.703125,I And I,"metal, hardcore, thrash_metal, metalcore, nu_metal",Folk,195346,0.948,7,1,0.0529,0.0182,0.0605,0.539,95.039,4
TRFVGBW128F14856CA,0.3614025,0.0807363,0.12973033,0.002000402,1665.443042880604,321537.7930371689,-1.5195932e-05,-0.000110106346,161.4990234375,Barfly,"folk, singer_songwriter, acoustic, mellow",Folk,235146,0.321,0,1,0.0289,0.133,0.0991,0.357,81.222,4
TRGCVTP128F429555A,0.3098215,0.08006813,0.14379713,0.0019719247,1102.5444957868938,242711.0050169989,5.568801e-06,2.0307909e-05,129.19921875,Now Is Here,"folk, new_age",Folk,212333,0.054,2,0,0.0423,0.37,0.0763,0.101,127.136,4
TRGFWML128F92DFAE4,0.31338814,0.09623526,0.14060265,0.0051919324,1980.57231965884,1325748.3829505914,3.5529882e-07,-1.9748451e-05,48.75442216981132,James Blues,"singer_songwriter, acoustic, piano",Folk,148426,0.206,8,0,0.0288,9.13e-06,0.105,0.24,97.692,4
TRGHZJJ128F426202D,0.28603274,0.08289337,0.15738848,0.00363373,1582.219219432702,697814.2324779121,-4.8615243e-07,-3.1141426e-05,161.4990234375,Different Worlds,"metal, progressive_metal, symphonic_metal",Folk,329893,0.488,4,0,0.0353,9.58e-06,0.131,0.0996,82.487,4
TRGLLXB128F92D5589,0.36349723,0.083471626,0.27714264,0.0034092288,2024.99737438829,275562.4991028561,-9.93045e-06,-2.3384355e-05,135.99917763157896,What's Been Going On,"folk, singer_songwriter, soul, acoustic, guitar",Folk,254466,0.356,1,1,0.03,1.07e-05,0.114,0.191,137.07,4
TRGOYOU128F93223F2,0.33242884,0.0865982,0.1708915,0.00271137,2465.2361323130817,426055.8799906384,-4.0043124e-06,-3.735727e-05,129.19921875,Pretty Peggy-O,"folk, blues, 60s, oldies, blues_rock",Folk,203946,0.894,7,1,0.0393,0.00033,0.125,0.788,125.301,4
TRGRYLX128F933EBCB,0.3677999,0.07416314,0.1760072,0.0012829382,2462.774491556781,349540.06856688444,7.946623e-07,-2.4902707e-05,86.1328125,Olde Mill Inn,"folk, new_age",Folk,200600,0.626,2,1,0.0342,0.0,0.944,0.0537,170.266,3
TRHFYAO128F4281890,0.4272349,0.087866716,0.29348946,0.008029266,2547.391227066408,414035.5245342849,0.0010664565,0.0046478617,129.19921875,Standing on the Shore,"electronic, indie, pop, dance, synthpop",Folk,262756,0.899,11,0,0.0362,0.0174,0.326,0.207,128.008,4
TRHSFBR128F424663F,0.31914592,0.081237696,0.25892273,0.006204565,1454.7467621093542,644113.3327740829,-1.5305668e-06,-4.14079e-06,99.38401442307692,Burgundy Shoes,"female_vocalists, folk, country",Folk,206226,0.0851,0,1,0.0336,3.33e-05,0.0833,0.394,93.454,4
TRIGAXW128F423EE89,0.23502062,0.085348465,0.11612295,0.0017545194,1351.785181573527,308905.2340769622,-1.717943e-05,1.8770572e-05,143.5546875,Rejoicing in the Hands,"indie, ambient, folk, acoustic, chill",Folk,101066,0.253,2,1,0.041,0.732,0.134,0.711,143.043,4
TRIOKWE128F92F9FC1,0.35373124,0.08729653,0.19095789,0.0017496509,2278.0755093806856,393743.3714910336,3.4226216e-06,-2.301814e-05,172.265625,Light Flight,"jazz, folk, 60s",Folk,194333,0.494,7,0,0.0311,0.0102,0.112,0.814,89.452,3
TRIRPBD128F92F6262,0.23257034,0.09130571,0.14483467,0.0067653502,2479.135592319864,831443.2238576041,-2.6958055e-06,-9.796103e-06,135.99917763157896,I've Seen It All,"electronic, alternative, female_vocalists, experimental, soundtrack, trip_hop, beautiful, mellow",Folk,364720,0.164,2,1,0.0369,5.99e-05,0.0369,0.205,129.188,4
TRIRSHE128F14B0BA3,0.32439157,0.084561296,0.032490376,0.00038405586,1366.6720405042372,59054.36096000308,-2.9266023e-06,-5.21286e-06,107.666015625,Sanctus,classical,Folk,84386,0.284,2,1,0.0316,0.843,0.19,0.232,47.589,4
TRISWHT128F92D3190,0.32573143,0.08284452,0.24310516,0.0018716139,2149.8908381481183,244940.79595702505,1.8738374e-06,0.00022027352,89.10290948275862,The Concubine,"indie, folk, singer_songwriter",Folk,207973,0.36,0,1,0.0362,0.0,0.105,0.434,87.529,4
TRIYPQC12903CF6A12,0.3385641,0.08394915,0.15100485,0.0009538757,2435.202435773896,198475.13707737764,5.6675485e-06,-5.48223e-05,135.99917763157896,Canadian Railroad Trilogy,"folk, singer_songwriter",Folk,381733,0.436,5,1,0.0321,9.19e-06,0.143,0.472,135.788,4
TRJNYKL128F1488552,0.34075943,0.087044336,0.18659502,0.0051442115,1486.8698741858068,491930.4021783752,5.5457035e-06,-0.00010499117,123.046875,Sympathize,"folk, singer_songwriter, soul, blues, acoustic, guitar",Folk,185440,0.338,10,1,0.0338,0.000158,0.104,0.157,124.187,4
TRJUYHK128F92E73BB,0.3543746,0.083237186,0.07908705,0.00022378516,2486.6417554016025,658753.8441641205,-0.0011043948,-0.0018402202,161.4990234375,Love Is The Seventh Wave,"rock, pop, 80s, new_wave, reggae, male_vocalists, pop_rock",Folk,212133,0.643,7,1,0.0429,0.0,0.317,0.83,80.763,4
TRJWVNH12903D051C4,0.33627748,0.09020617,0.16664098,0.00084440137,2922.5422561943674,497201.3142363659,-2.2209462e-05,-0.00017835076,95.703125,You're Going Back,"folk, singer_songwriter, acoustic",Folk,186946,0.476,0,1,0.0307,3.27e-06,0.177,0.26,96.055,4
TRKQLRS128F4230F04,0.4513867,0.078696705,0.19677451,0.0063724113,1313.4534600531515,144523.6029789271,3.130818e-06,-1.103174e-05,143.5546875,Samba Vexillographica,"experimental, folk, psychedelic",Folk,288893,0.407,7,1,0.059,0.702,0.753,0.159,104.728,4
TRLCROX128F4295398,0.32549724,0.0874748,0.15346381,0.0028329408,1958.308427922259,419704.05462523934,5.662294e-06,-6.248091e-05,123.046875,I Asked When,"folk, singer_songwriter, britpop",Folk,377546,0.3,4,1,0.0355,0.0,0.107,0.255,126.183,3
TRLJCJY128F423EE8C,0.31920716,0.09035531,0.20234548,0.0013095245,1537.1746264833548,106198.31357414142,-8.3660234e-05,9.951431e-05,135.99917763157896,When the Sun Shone on Vetiver,"indie, folk, singer_songwriter, psychedelic",Folk,214546,0.513,9,1,0.0312,0.621,0.0913,0.203,130.06,4
TRLJNMJ128F429593B,0.2812512,0.09060233,0.11676794,0.0027594613,1275.4320317068857,463277.2880974126,-5.357079e-07,1.7869115e-05,135.99917763157896,Sam Stone,"folk, singer_songwriter, country",Folk,279600,0.14,2,1,0.0377,0.000247,0.112,0.391,134.985,4
TRLLIHJ128F425C76C,0.64166486,0.05132864,0.2854313,0.0018284132,474.01606322898624,5492.375573935102,7.739124e-06,-0.00010150994,95.703125,Melting,"death_metal, dark_ambient",Folk,80907,0.357,10,0,0.0307,0.815,0.118,0.218,97.121,4
TRLMYVX128F4230E4F,0.44194505,0.08141378,0.08060005,0.0008612932,2573.1601535425843,711675.1294044392,-4.814838e-06,-2.94722e-05,129.19921875,She Blinded Me With Science,"electronic, 80s, new_wave",Folk,221266,0.755,9,1,0.0419,0.169,0.0661,0.975,128.695,4
TRMGYUV128F92F6C06,0.37512636,0.08364578,0.1811945,0.009704306,1718.0759079638751,477175.50754420686,4.187497e-06,9.043313e-05,129.19921875,I Live With You,"electronic, indie, experimental, folk, indie_rock, chillout, psychedelic, hip_hop, american, psychedelic_rock, 00s, chill",Folk,297506,0.431,6,0,0.0349,0.00231,0.0896,0.0994,125.965,4
TRMLFLB128F428ED38,0.39340547,0.08204556,0.22720887,0.0063048317,1895.2864257257768,105091.06121878311,9.058387e-06,-0.00015478891,86.1328125,Begin,"instrumental, metalcore",Folk,48560,0.632,9,1,0.0482,0.838,0.351,0.039,169.991,4
TRNAVUA128F423EE88,0.24490184,0.083438106,0.16708761,0.0008482037,1143.9429485960648,71271.18412856765,-4.5434746e-05,-6.7798874e-06,198.76802884615384,Tit Smoking in the Temple of Artesan Mimicry,"indie, folk, instrumental, acoustic",Folk,85253,0.644,7,1,0.0504,0.892,0.125,0.0884,134.648,4
